geo,time,pop1,pop2,pop3,pop4,pop5
rus,1983,581724416,1139814,142990,79882,308206
rwa,1983,246854522,1147604,209767,88679,1494393
sau,1983,1119301871,368258,1350215,28712,1564625
sen,1983,342401501,1856097,596954,28489,340420
srb,1983,315354189,1532761,308744,125008,282078
sle,1983,449487154,986439,1352964,52155,1845967
sgp,1983,1080718174,1354510,1393373,79987,212190
svk,1983,1005027514,1153151,3661,65863,815393
svn,1983,1287782002,346368,1583906,58613,1611278
slb,1983,882517241,1433664,1852551,11548,379122
som,1983,1032587450,565242,931591,80801,718999
zaf,1983,206276316,289144,1563672,75749,566529
kor,1983,185560442,1328365,1132711,23025,728005
sds,1983,777392347,1003038,843925,80814,598086
esp,1983,626167892,1378707,1426944,42237,1628062
lka,1983,1327718755,816533,720371,82924,1343138
sdn,1983,920249228,164750,876032,107572,716919
sur,1983,342635732,1753855,477230,49259,1436142
swz,1983,616308050,1979160,1141581,52726,389585
swe,1983,647449832,737692,45380,78119,532187
che,1983,645094967,1436202,42749,93527,338838
syr,1983,1212266065,928852,1375585,130213,1847092
tjk,1983,358191665,36522,1416494,101402,583232
tza,1983,1376238025,1500796,316508,7439,1062441
tha,1983,1223089832,1300352,1625376,65713,1443994
tls,1983,186534249,1224810,1034453,45483,387925
tgo,1983,546614268,640081,90202,23340,1103318
tto,1983,744372797,984343,992714,21340,688430
tun,1983,1283978627,1049685,1131399,19350,1406465
tur,1983,112638893,310942,1686852,119441,1906847
tkm,1983,237777868,1150731,1086235,65471,1260652
uga,1983,1342620772,1952160,470320,51008,1279497
ukr,1983,337600496,305884,1206946,17443,1528079
are,1983,265188733,507092,307050,62829,256649
gbr,1983,1298407986,1341499,1364492,109994,1740952
usa,1983,648364597,1093337,872087,128525,1148521
ury,1983,973587451,556824,997352,26904,891537
uzb,1983,702527054,493436,655075,24519,503551
ven,1983,1132673562,1179425,189164,62464,1616588
vnm,1983,215578395,1116174,1820173,27619,431783
pse,1983,30802405,1690816,252846,59432,991018
yem,1983,752251417,725036,663330,65434,547430
zmb,1983,793363891,1515539,1428200,100847,445145
zwe,1983,425481794,235881,555747,75537,1174841
afg,1984,1299104532,1999878,56368,19950,73957
alb,1984,1114248090,1809687,722207,101996,1126341
dza,1984,1307007948,316015,732110,118985,1381675
ago,1984,1244875454,190034,737624,47428,799926
arg,1984,723262884,1943808,1428162,72362,624101
arm,1984,372232231,627700,173429,68959,1908442
aus,1984,784579223,701799,306299,70180,898828
aut,1984,326926078,1933536,1343015,82764,904939
aze,1984,35397205,1717004,716437,103367,459270
bhr,1984,566670263,1733518,615455,22010,1068178
bgd,1984,453268567,1909260,63401,71388,438556
blr,1984,20687646,1367693,1874941,59476,269201
bel,1984,723580330,160540,1842321,29447,589132
ben,1984,898388386,1480928,1097531,92883,1397416
btn,1984,988852507,786673,1205920,130002,689155
bol,1984,788389888,180788,1588545,105171,161846
bih,1984,1387906649,1858951,874624,30909,1305683
bwa,1984,600448513,168169,1205181,28863,1905404
bra,1984,1219196933,43521,1460789,46072,128168
bgr,1984,60315545,1717656,436940,42429,1443873
bfa,1984,1355210618,457767,1024884,126241,780953
bdi,1984,750466587,1824045,1229397,72825,500616
khm,1984,1213441768,1644587,1887647,99536,1968138
cmr,1984,7621199,1071426,225818,43274,942935
can,1984,106785122,1386220,401390,58551,1436837
cpv,1984,1222337074,1887082,959848,129572,1610988
caf,1984,1392064819,446643,55812,119352,357944
tcd,1984,651042448,413699,1501135,1450,1296661
chl,1984,1167382681,1578095,754982,120938,113410
chn,1984,354052136,1927118,247801,26696,129541
col,1984,768024859,28835,1052524,32092,1713304
com,1984,954289385,600765,2357,57225,816914
cod,1984,1179513882,188232,1810376,75483,1910508
cog,1984,748196385,1028348,1122251,64833,1708132
cri,1984,492516388,486527,543060,81287,1234342
civ,1984,905482922,799861,76519,37535,1626495
cub,1984,615206337,1592174,168272,70680,1387573
cyp,1984,838024316,1791135,1562396,10591,1512017
cze,1984,718727752,1921052,1421154,91364,329532
dnk,1984,1147984176,964319,1336589,123307,664587
dji,1984,133806228,732978,1405386,50079,561087
dom,1984,625571819,1754272,1839352,52363,534592
ecu,1984,605689733,576859,1225341,39356,1867408
egy,1984,670382117,1505741,374278,113292,275350
slv,1984,1336554636,1305489,1913046,90978,282999
gnq,1984,1248269080,549689,617193,116640,1652402
eri,1984,462784219,225397,739799,21613,1573308
est,1984,581447657,1936343,747984,16844,990504
eth,1984,988371056,404974,148257,61066,463569
fji,1984,489123681,1473523,1983759,98557,516969
fin,1984,520128877,1192879,1867824,60734,1815865
fra,1984,827680538,9060,1720559,127018,1572828
gab,1984,642653798,1596899,56932,51342,849063
gmb,1984,603983115,52741,1625314,100607,1024748
geo,1984,1016402416,48309,930689,24018,53185
deu,1984,1295798004,1251727,1321570,68696,61429
gha,1984,425376430,1340673,1960261,5881,1209663
grc,1984,1283179028,4394,581909,65108,1070486
gtm,1984,849549393,274832,283138,110892,53849
gin,1984,344426457,411402,1555423,5001,1501188
gnb,1984,726492010,344138,652060,73351,116265
guy,1984,504384472,94825,581846,124252,1894443
hti,1984,978400584,235534,84227,61577,318798
hnd,1984,1244499789,413655,1179868,108219,594784
hun,1984,550299730,613164,246384,25516,328763
ind,1984,991423242,1964061,1813048,11165,742075
idn,1984,94703886,1701634,1685589,88515,1621135
irn,1984,1056446661,1804034,1534392,15988,305973
irq,1984,568842544,570829,796420,56245,1560346
irl,1984,375600762,439445,46061,126397,562227
isr,1984,1297798505,1812561,1214212,127807,1375452
ita,1984,39256598,782436,1314655,58346,253789
jam,1984,991735958,1750247,375703,95088,1300421
jpn,1984,462029255,609579,966465,5793,396047
jor,1984,661435822,1998727,1169390,54190,1941336
kaz,1984,141183731,1477397,666448,6273,1263140
ken,1984,973838872,1280533,1612769,9055,1349073
kwt,1984,1217346304,1930698,1836444,122087,1292971
kgz,1984,496865767,130902,276088,55204,650226
lao,1984,1263216078,1005447,1091615,72329,1050270
lva,1984,1066922258,892247,140420,20638,1601169
lbn,1984,1371170260,1064442,1067613,53177,954982
lso,1984,326121592,758568,1348405,107207,241439
lbr,1984,235676059,1479253,162937,95390,3545
lby,1984,605128934,1929965,209040,12929,43656
ltu,1984,1272232309,163669,940925,78889,1149186
lux,1984,1012313163,1572294,740141,54742,847701
mkd,1984,238632276,1161319,590334,80275,847201
mdg,1984,679309198,318006,1286833,12573,525224
mwi,1984,1047707087,1420549,129858,62469,1273003
mys,1984,1226725123,716833,845085,23017,417229
mli,1984,18408430,251094,102173,55154,660534
mrt,1984,202520106,126845,1991702,8395,315709
mus,1984,468779466,551684,1111446,94720,1783082
mex,1984,290180400,1026015,558574,80838,1210300
mda,1984,1305656781,1207617,966899,40339,1830959
mng,1984,791369730,12180,586172,69843,176746
mne,1984,1374280406,83845,732808,38462,230938
mar,1984,147676229,525414,848869,94189,260288
moz,1984,244624098,1138889,721629,51143,1269601
mmr,1984,1263492952,427564,1474793,50453,1418216
nam,1984,692102757,508189,552424,29539,1881271
npl,1984,451686180,870052,485510,106206,388771
nld,1984,68495308,1369387,564606,77741,166266
nzl,1984,116438418,668775,665332,116722,1087033
nic,1984,1176060233,1924616,848105,123370,1815439
ner,1984,141157065,884679,1475071,124961,1223729
nga,1984,993654364,208975,936777,126352,1984659
prk,1984,259685208,761317,1510243,55633,1446255
nor,1984,1042414103,1380722,397488,98823,799470
omn,1984,622280034,1942977,331436,60285,1359104
pak,1984,607104562,1611491,1156040,30942,306507
pan,1984,640093387,883735,386716,34588,1048495
png,1984,713096566,572810,1100988,12347,901573
pry,1984,285089533,1502449,1994851,33025,70498
per,1984,53224299,562520,910842,2722,1141914
phl,1984,1289164858,126857,424513,81028,707074
pol,1984,569129601,489733,1126582,2160,830111
prt,1984,246842807,1293113,1074042,129211,150939
qat,1984,313585975,1195189,1609113,114102,697567
rou,1984,678184896,1278605,363195,45230,821873
rus,1984,1380747476,1230993,154972,120398,265919
rwa,1984,1138709968,369841,355610,9478,335176
sau,1984,317482233,1296060,1193993,6619,440941
sen,1984,873759891,471805,1351082,5508,202023
srb,1984,993723127,1597037,984995,91927,579853
sle,1984,18573701,199985,42319,83664,1156677
sgp,1984,63238736,402142,476159,56112,108656
svk,1984,1254634899,680090,1448365,125040,1522179
svn,1984,850070934,341986,1108293,127467,1988145
slb,1984,1363327281,515660,885829,49251,1319485
som,1984,695250952,1012524,239650,82144,53544
zaf,1984,554565598,1991790,1983143,33007,1048392
kor,1984,937290462,1085448,556422,108372,1359820
sds,1984,319972022,268907,1888551,85769,1893299
esp,1984,419766083,1747733,420765,72011,1639584
lka,1984,180349743,1561531,1559114,121743,742578
sdn,1984,1072400927,1564256,102716,81401,1455142
sur,1984,1312630918,1069013,691468,81496,1828728
swz,1984,419151971,1557947,409434,10897,1068304
swe,1984,581317997,449640,382342,43386,214822
che,1984,1255878877,1053252,364984,99724,520116
syr,1984,130034373,1989051,1625763,123159,921618
tjk,1984,880012111,1438970,324604,121801,570149
tza,1984,575886828,668225,810683,121654,1439750
tha,1984,695386376,391953,473613,37419,836004
tls,1984,90913540,1024160,462685,72415,853766
tgo,1984,581679532,1869839,1633707,91493,635873
tto,1984,1306090692,200390,362244,72029,642092
tun,1984,689376305,1470545,1414064,87625,1161600
tur,1984,312380373,248702,722753,39906,195666
tkm,1984,1103503340,1346838,875207,60324,105996
uga,1984,906531965,1809990,215962,48847,1372580
ukr,1984,908943304,1177338,1622358,115021,892146
are,1984,374182879,1448380,436265,20113,1906996
gbr,1984,491287218,756075,1687104,27486,1032289
usa,1984,614134763,986485,1976191,70448,646885
ury,1984,370118274,1426946,408305,97381,1392597
uzb,1984,926497672,1569330,614128,20409,1046112
ven,1984,1022962392,1252101,1904642,2057,607007
vnm,1984,1363237915,1899945,343319,119628,1951134
pse,1984,1041107442,1504992,1138427,44435,1421277
yem,1984,899715515,287117,477511,88900,1467962
zmb,1984,83566661,1369572,1916509,28062,814092
zwe,1984,1189088216,13599,954036,62421,119247
afg,1985,926212640,1407223,389383,113820,1171514
alb,1985,865534410,1981135,1487976,7356,1967867
dza,1985,417667603,561398,423066,39042,1535348
ago,1985,1224512192,794612,288209,27332,1145715
arg,1985,1157212409,95690,1013656,40746,161753
arm,1985,23394407,111784,442375,95309,1217882
aus,1985,547120173,1697395,352779,42557,1667512
aut,1985,265253219,218914,439810,42495,1847047
aze,1985,714082108,447266,938719,74237,1464728
bhr,1985,662094739,1026147,937323,107362,1623346
bgd,1985,1218486281,1562495,1817342,44729,142459
blr,1985,741664087,1895151,545022,122878,1434313
bel,1985,1216163753,726195,38730,106043,537084
ben,1985,185482993,1647222,1435915,43751,1115791
btn,1985,469846287,657157,342326,107198,1172679
bol,1985,669432479,775547,1537295,60822,260182
bih,1985,373377019,81576,510552,80785,140401
bwa,1985,1296254002,986668,1593759,78031,427429
bra,1985,361643978,1979614,1404858,106473,1927541
bgr,1985,258454403,401806,419789,57711,1556987
bfa,1985,841130505,697284,1796949,125984,1059689
bdi,1985,47231623,696991,1904266,40785,1563054
khm,1985,1080277753,1565032,47052,6704,100002
cmr,1985,845911800,1204118,1211923,128246,1172612
can,1985,961579338,1165517,1833677,59733,194224
cpv,1985,1016427815,374391,1396409,46933,129312
caf,1985,896328525,1260874,456741,28520,1223699
tcd,1985,313704511,840183,493439,39911,1247021
chl,1985,768254191,474530,1497329,57911,179870
chn,1985,554503741,354056,1819059,102664,1359439
col,1985,828238133,380644,1639234,125227,551931
com,1985,1345213635,1229954,1180771,40427,427089
cod,1985,154842875,1392072,1488891,44093,1603607
cog,1985,469864630,1350809,1674673,105696,1404876
cri,1985,1073551350,1861903,841241,26635,1565568
civ,1985,1237122131,1815180,1147758,91669,131050
cub,1985,490447413,1954994,1434471,35715,84536
cyp,1985,423858818,1754109,970766,67377,1127892
cze,1985,111090840,1524997,27216,105363,1260706
dnk,1985,843104892,475906,621292,68660,1828502
dji,1985,448139839,285822,876415,60979,130083
dom,1985,897327416,1470540,1496881,52256,326121
ecu,1985,1101335670,1060786,42420,78005,745446
egy,1985,1234285214,1419355,455900,56474,1594913
slv,1985,1256326214,1148629,1571892,91797,1938750
gnq,1985,674061611,1998676,59142,68415,523461
eri,1985,974900205,399032,1959217,56413,1284643
est,1985,133193118,734048,1480470,37969,1585131
eth,1985,887661532,1819493,1636907,90279,1356374
fji,1985,955717385,1863633,580230,55213,1523268
fin,1985,693130889,1304598,927329,89607,115968
fra,1985,849677161,1354584,416609,75280,641831
gab,1985,376315282,1143361,748311,11192,1694637
gmb,1985,1395229662,1559481,680628,92664,1382299
geo,1985,572892928,823987,1043390,128621,1963380
deu,1985,799822250,877591,363141,1714,1704159
gha,1985,1357054064,488041,212143,44000,1038171
grc,1985,401916018,1315833,25692,109217,769767
gtm,1985,239641939,1349036,681767,129991,1197120
gin,1985,820602353,697504,1692322,114679,996238
gnb,1985,468595934,1722626,1496161,96894,1072216
guy,1985,795121821,1946626,760357,43354,1397888
hti,1985,1095416974,891205,1191766,83244,1255857
hnd,1985,310505929,1201983,1963356,24324,218852
hun,1985,925290913,1456124,298314,77112,1317686
ind,1985,148059758,866071,1870341,73321,91228
idn,1985,1014515537,715011,1859333,115379,1892456
irn,1985,778782383,1574820,931881,35321,1530157
irq,1985,262900281,839384,1974347,102956,1376941
irl,1985,891962940,1848620,192160,116807,933960
isr,1985,363689146,1655030,264700,82657,491283
ita,1985,1185192464,1874090,1387128,104995,475062
jam,1985,784262504,1937418,904068,40785,1284164
jpn,1985,1230955726,1134185,1236773,122119,605753
jor,1985,1119262951,1005180,15420,14562,933729
kaz,1985,124213696,1866526,1225534,56459,1905959
ken,1985,1328418150,1296376,1173135,79854,788394
kwt,1985,267044378,816219,721390,15319,152013
kgz,1985,1033966707,191360,1190118,63217,1244158
lao,1985,545022130,1055222,328934,61934,763639
lva,1985,36643534,21172,791624,75489,1299405
lbn,1985,121512584,1704890,1364597,95320,820909
lso,1985,630220971,836274,1240606,97608,1754132
lbr,1985,1243838963,1526792,1379619,21914,514149
lby,1985,777478677,1174010,786391,8129,697204
ltu,1985,1275734526,1800102,1685164,102840,952738
lux,1985,1379456860,1250975,1413695,38681,1762033
mkd,1985,1368424082,1730408,54729,43970,629563
mdg,1985,160251832,533421,957583,116506,384923
mwi,1985,1314894134,1881275,1043662,84005,1908918
mys,1985,75418620,471080,207173,115415,1469455
mli,1985,1090511913,652171,1692986,1294,1853618
mrt,1985,906713652,758436,1349083,124641,1407322
mus,1985,158694876,599642,1052477,6190,1949592
mex,1985,392470718,1089655,1294793,127052,934144
mda,1985,1336568546,46844,291135,113501,1362809
mng,1985,790005342,192195,149431,40846,360844
mne,1985,1098886653,940987,716548,104291,323151
mar,1985,802942633,1836815,347052,120630,1564260
moz,1985,134165665,1906185,1613878,61536,1034733
mmr,1985,1144640613,1610248,506591,76368,257862
nam,1985,153188764,406035,1333240,26008,1486085
npl,1985,764645347,298739,887464,52663,473985
nld,1985,964742103,1502599,1053827,57427,1990178
nzl,1985,316328232,1644563,972693,8959,403538
nic,1985,1107524351,800188,291125,127154,1651957
ner,1985,629391367,1877361,1391713,82121,1682992
nga,1985,1283589131,731678,442163,112816,458830
prk,1985,339730794,1841824,1616763,87596,1411059
nor,1985,460943274,200410,25598,110260,92429
omn,1985,949210382,1986334,321389,95775,231368
pak,1985,184724344,1486642,1651011,96654,1640024
pan,1985,509647911,1701020,697921,107335,1749537
png,1985,1129680614,1456163,937384,57650,414241
pry,1985,1067786540,1020805,1510566,32806,594197
per,1985,1307139562,1513505,828085,127821,1171309
phl,1985,1365463818,52655,813353,13996,226609
pol,1985,644042017,1468618,264186,113078,576338
prt,1985,1391429181,1986387,1612857,588,1308706
qat,1985,1354393802,1229469,262066,77693,1256019
rou,1985,845598557,1719394,535683,41832,1619452
rus,1985,56494861,314511,909279,63379,892960
rwa,1985,958667398,689824,1220071,46902,1157804
sau,1985,395926477,1207820,508065,25181,716899
sen,1985,95243601,1635795,839719,30183,639258
srb,1985,660864359,1010076,1056471,81998,1573010
sle,1985,49578636,181366,1889571,16585,256947
sgp,1985,863077252,1596637,1683542,128056,1769935
svk,1985,147984719,761575,484584,56827,864189
svn,1985,1035726306,674711,1215184,60845,862139
slb,1985,94128856,678626,219025,13052,620602
som,1985,103499181,1418611,64284,73661,1503067
zaf,1985,1334575882,1786568,670674,110223,234637
kor,1985,1395929689,997122,906634,78499,1840693
sds,1985,828692026,225420,1443209,101041,541164
esp,1985,677826401,1755006,1243715,41463,94369
lka,1985,525251857,910523,1955655,114773,1279101
sdn,1985,1054457508,1847437,508626,39222,1747509
sur,1985,361842832,1366507,262570,10132,1775336
swz,1985,286434508,877852,1177479,19357,1649897
swe,1985,361692104,1435762,1565139,16390,1517022
che,1985,354102505,1433756,1315023,115117,1573536
syr,1985,1185039026,272313,131998,15203,1644096
tjk,1985,382076394,1430042,1293150,125877,806241
tza,1985,561988891,1705413,1020046,105563,1859935
tha,1985,822944431,223575,1424393,2792,802754
tls,1985,492100384,1638799,1647269,61017,1497970
tgo,1985,507589845,127227,804991,93641,337270
tto,1985,904587453,1128536,1941956,93776,574335
tun,1985,770154600,1917625,985099,76479,1619554
tur,1985,321925594,1644910,1666694,104286,915128
tkm,1985,278056097,40114,1186992,3270,1129671
uga,1985,159081222,559872,437682,111377,162984
